Organization Name,Organization Name URL,Categories,CB Rank (Company),Number of Articles,Estimated Revenue Range,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),Number of Alumni,Number of Enrollments,School Type,School Program,School Method,Number of Founders (Alumni),Headquarters Location,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Company Type,Investor Type,Investment Stage,Number of Portfolio Organizations,Accelerator Application Deadline,Category Groups
AccessOrange,https://www.crunchbase.com/organization/accessorange,"Cloud Computing, Collaboration, Cyber Security, Information Technology","281,056",1,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"302,938",,-0.3,3.4,-0.1,"4,815","16,497.2",101.16%,51,461.73%,1.54,1.95%,39.34%,-3.84%,"5,783,569","-3,000,242",-34.16%,50,,,20,,,,,,,,2016-04-29,day,,,For Profit,,,,,"Information Technology, Internet Services, Privacy and Security, Software"
Indemandly,https://www.crunchbase.com/organization/indemandly,"Information Technology, Marketing, Social Media Marketing, Software","281,767",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"303,694",,-0.4,0.1,6.8,375,992.37,49.73%,31,-85.3%,1.55,-57.66%,44.84%,-18.9%,"19,567,086","-65,596",-0.33%,26,,,,,,,,,,,2018-01-01,year,,,For Profit,,,,,"Information Technology, Sales and Marketing, Software"
EFA,https://www.crunchbase.com/organization/efa-30ab,"Consulting, Financial Services, Information Technology, Software","284,052",,$1M to $10M,,,,,,,,,,,,,"Sai Wan, Hong Kong Island, Hong Kong",2,11-50,"Iain Reed, Robin Hammond",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"306,112",,-0.4,0.3,-0.4,170,291.23,-53.45%,,,1,-73.6%,100%,100%,"28,660,182","12,456,893",76.88%,31,,,,,,,,,,,2003-01-01,year,,,For Profit,,,,,"Financial Services, Information Technology, Software"
Continuous Technologies,https://www.crunchbase.com/organization/continuous-technologies,"Enterprise, Information Technology, Software","286,223",,$10M to $50M,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"308,437",,2.7,1.4,-0.3,232,134.53,147.23%,9,,1.83,82.72%,58.64%,-41.36%,"22,973,349","-9,961,237",-30.25%,17,,,,,,,,,,,1989-01-01,year,,,For Profit,,,,,"Information Technology, Software"
CitiPanda,https://www.crunchbase.com/organization/citipanda,Information Technology,"286,324",,,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"308,544",,-0.4,-0.4,-0.6,56,57.69,,,,1,,100%,,"34,381,160",,,15,2,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,Information Technology
Nextlink Technology,https://www.crunchbase.com/organization/nextlink-technology,"Consulting, Enterprise, Information Technology","286,432",,,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"308,657",,-0.3,0,0,146,"1,551.18",-49.13%,,,1,-9.17%,100%,10.1%,"30,100,976","6,718,605",28.73%,9,,,,,,,,,,,2006-01-01,year,,,For Profit,,,,,Information Technology
Foris,https://www.crunchbase.com/organization/foris,"Blockchain, Information Technology, Software","287,019",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"309,288",,-0.3,5.5,6.7,580,638.41,365.41%,48,-8.16%,2.51,25.64%,32.98%,32.98%,"14,346,521","-16,245,496",-53.1%,5,,,5,0,0,,Scientific and electric apparatus and instruments,,,,2016-01-01,year,,,For Profit,,,,,"Information Technology, Software"
SillyCube Technology,https://www.crunchbase.com/organization/silly-cube-technology-ltd,"E-Learning, Information Technology, Mobile, Software, Web Apps, Web Design","287,680",,Less than $1M,,,,,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",4,1-10,"Benny Chan, Billy Lo, Henry Hon, Lit Wai Kwong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"309,988",,-0.3,-0.1,2.6,350,"1,647.72",-80.47%,47,-83.77%,1.14,-71.47%,86.3%,59.15%,"21,527,245","13,873,930",181.28%,28,,,12,,,,,,,,2009-01-01,year,,,,,,,,"Apps, Design, Education, Information Technology, Mobile, Software"
Aquis Search,https://www.crunchbase.com/organization/aquis-search,"Advice, Consulting, Information Technology, Legal, Legal Tech","289,273",,,,,,,,,,,,,,,"Central, Hong Kong Island, Hong Kong",,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"311,721",,0.8,3.9,6.7,"12,223","13,878",-9.89%,92,0.98%,2.69,3.77%,38.8%,4.63%,"2,881,678","666,142",30.07%,41,,,24,,,,,,,,2009-01-01,year,,,For Profit,,,,,"Information Technology, Media and Entertainment, Professional Services"
SSEC Energy International,https://www.crunchbase.com/organization/ssec-energy-international,"Biotechnology, Information Technology, Internet of Things, Manufacturing","289,414",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,51-100,Min Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"311,871",,-0.3,-0.3,-0.2,,23.68,,,,,,,,,,,1,,,,,,,,,,,2014-09-10,day,,,For Profit,,,,,"Biotechnology, Information Technology, Internet Services, Manufacturing, Science and Engineering"
KT Group,https://www.crunchbase.com/organization/kt-group,"Blockchain, Information Services, Information Technology","290,472",2,$1M to $10M,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"312,989",,2.5,1.3,0.7,785,"1,427.14",,110,,3.05,,55.08%,,"11,711,745",,,12,,,,,,,,,,,2005-01-01,year,,,,,,,,Information Technology
CENSPOT TRADING CORPORATION LIMITED,https://www.crunchbase.com/organization/censpot-trading-corporation-limited,"Education, Government, Information Technology","296,368",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"319,254",,1.7,4.4,4.7,138,67.56,18.12%,146,-81.27%,4,0%,,,"24,239,767","-1,502,671",-5.84%,9,,,,,,,,,,,2014-10-01,month,,,,,,,,"Education, Government and Military, Information Technology"
OPTUS,https://www.crunchbase.com/organization/optus-2,"Analytics, Health Care, Information Technology, Internet, Software","296,868",5,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,1,,,,,2016-01-03,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,Vertical.vc,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"319,791",,0,0.8,1.1,,17.9,,,,,,,,,,,9,,,7,,,,,,,,,,,,For Profit,,,,,"Data and Analytics, Health Care, Information Technology, Internet Services, Software"
Bitrum,https://www.crunchbase.com/organization/bitrum-technology,"Information Technology, Internet of Things, Software","297,104",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",1,11-50,Loek Bosman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"320,045",,1.5,-0.3,-0.5,,,,,,,,,,,,,2,,,10,,,,,,,,2012-12-31,day,,,For Profit,,,,,"Information Technology, Internet Services, Software"
AP Photonics,https://www.crunchbase.com/organization/ap-photonics,"Consumer Electronics, Electronics, Information Technology, Manufacturing","299,145",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2,"322,230",,0,-0.1,2.8,288,482.66,-53.39%,,,1,-85.71%,100%,100%,"23,880,247","11,375,853",90.97%,3,,,,,,,,,,,,,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing"
Litae,https://www.crunchbase.com/organization/litae,"Corporate Training, EdTech, Education, Human Resources, Information Technology, Internet","299,615",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Jack Tsao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"322,731",,-0.4,0,0.3,,16.84,,,,,,,,,,,5,,,,,,,,,,,2018-04-01,month,,,For Profit,,,,,"Education, Information Technology, Internet Services, Software"
Optica Technology,https://www.crunchbase.com/organization/optica-technology,"Hardware, Health Care, Information Technology, Robotics, Software","303,385",,,,,,,,,,,,,,,"Mong Kok, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"326,767",,-0.4,-0.4,-1,,,,,,,,,,,,,14,,,9,,,,,,,,2014-01-01,year,,,For Profit,,,,,"Hardware, Health Care, Information Technology, Science and Engineering, Software"
2Easy,https://www.crunchbase.com/organization/2easy,"Advertising, Information Technology, Marketing","305,188",,,,,,,,,,,,,,,"Cyberport, Hong Kong Island, Hong Kong",3,1-10,"Eddie Sin, Issac Neng, Wei Ping Teh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"328,682",,-0.4,-0.7,5.7,"7,599","5,421.47",-6.16%,22,-47.6%,1.2,-45.11%,73.13%,13.03%,"4,254,824","1,006,766",31%,56,,,17,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Advertising, Information Technology, Sales and Marketing"
Sportsync,https://www.crunchbase.com/organization/sportsync,"Information Services, Information Technology","306,363",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,11-50,Magnus Leung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"329,942",,0.7,0.3,6.4,"4,170","1,783.02",42.71%,31,-52.24%,1.26,-14.85%,58.98%,-6.5%,"8,303,068","-2,431,210",-22.65%,14,,,,,,,,,,,2016-01-01,year,,,For Profit,,,,,Information Technology
PBC Consultants,https://www.crunchbase.com/organization/pbc-consultants,"Consulting, Financial Services, Information Technology, Legal, Mobile Payments, Payments","308,447",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"332,174",,0.4,-0.3,4,,253.33,,,,,,,,,,,19,,,,,,,,,,,1903-04-06,day,,,,,,,,"Financial Services, Information Technology, Mobile, Payments, Professional Services, Software"
Skygear,https://www.crunchbase.com/organization/skygear,"Apps, Information Technology, Mobile Apps, Open Source","310,076",,,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"333,901",,-0.4,-0.5,6.4,"19,851","19,368.2",13.09%,60,-43.97%,1.71,-20.51%,57.29%,2.51%,"1,747,436","122,045",7.51%,37,1,,20,,,,,,,,,,,,For Profit,,,,,"Apps, Information Technology, Mobile, Software"
Clarity,https://www.crunchbase.com/organization/clarity-15c7,"Information Technology, Software","311,091",,,,,,,,,,,,,,,"Mong Kok, Kowloon, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"334,974",,-0.3,-0.3,6.4,410,364.46,-20.05%,12,-95.57%,1.77,-55.51%,26.95%,21.06%,"18,292,598","4,398,865",31.66%,16,,,,,,,,,,,2013-01-01,year,,,For Profit,,,,,"Information Technology, Software"
FoxGlobal,https://www.crunchbase.com/organization/foxglobal,"Information Technology, Software","312,739",,,,,,,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"336,723",,-0.3,1.2,6.4,211,147.57,30.81%,,,1,0%,100%,0%,"26,709,727","-2,479,888",-8.5%,19,,,,,,,,,,,2011-01-01,year,,,For Profit,,,,,"Information Technology, Software"
blackVPN,https://www.crunchbase.com/organization/blackvpn,"Information Technology, Internet, Privacy, Security","314,295",2,$1M to $10M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"338,390",,-0.4,-0.2,2.4,"21,385","31,373.7",-23.23%,176,77.2%,2.78,28.49%,31.23%,3.09%,"1,391,313","142,199",11.38%,43,1,"3,180",10,,,,,,,,2009-04-01,day,,,,,,,,"Information Technology, Internet Services, Privacy and Security"
eyes3,https://www.crunchbase.com/organization/eyes3,"Information Services, Information Technology, Software","315,154",,,,,,,,,,,,,,,"Kwun Tong, Kowloon, Hong Kong",1,1-10,Ernest Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"339,303",,-0.4,-0.5,6.3,,"13,278.43",,,,,,,,,,,13,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Software"
Waypoint Asia,https://www.crunchbase.com/organization/waypoint-asia,"Information Technology, Mobile","315,534",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",3,1-10,"Bob Bunger, Marie Anne Biole, Paul Hitchens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"339,707",,1.2,0,-0.7,,,,,,,,,,,,,5,,,,0,3,,Scientific and electric apparatus and instruments,,,,2014-01-08,day,,,,,,,,"Information Technology, Mobile"
Remailder,https://www.crunchbase.com/organization/remailder,"Apps, Information Technology, Internet, Messaging, Mobile Apps","315,724",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"339,912",,0,-0.5,-0.6,,,,,,,,,,,,,5,,,1,,,,,,,,2012-11-02,day,,,For Profit,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software"
ExcessChip Technology Limited,https://www.crunchbase.com/organization/excesschip-technology-limited,"Information Technology, Manufacturing","315,840",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"340,034",,0,0.4,4.6,"1,983","3,635",-32.88%,167,"2,602.51%",6.95,473.95%,46.82%,-22.96%,"5,484,633","-2,048,935",-27.2%,13,,,,,,,,,,,,,,,For Profit,,,,,"Information Technology, Manufacturing"
Microskills,https://www.crunchbase.com/organization/microskills,"Apps, E-Learning, EdTech, Education, Information Technology","317,257",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",2,1-10,"Raman Saxena, Rayan Nait Mazi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"341,542",,-0.4,-0.4,6.4,,13.68,,,,,,,,,,,6,,,,,,,,,,,2018-01-01,year,,,For Profit,,,,,"Apps, Education, Information Technology, Software"
Vioo,https://www.crunchbase.com/organization/vioo,Information Technology,"317,268",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,,,,,,,M&A,,,,,,,,,,,,,,,,,Was Acquired,Vioo acquired by BExcellent Group Holdings,https://www.crunchbase.com/acquisition/bexcellent-group-holdings-acquires-vioo--02916f38,BExcellent Group Holdings,https://www.crunchbase.com/organization/bexcellent-group-holdings,2019-01-23,day,,,,Acquisition,,Private,,,,,,,,,,,,,,"341,553",,0.3,-0.3,4,"2,318","1,093.5",100.4%,287,-1.73%,7.47,8.57%,6.72%,2.59%,"5,030,774","-3,102,839",-38.15%,31,,,,,,,,,,,,,2019-01-23,day,,,,,,Information Technology
Mindvivid,https://www.crunchbase.com/organization/mindvivid,"Information Services, Information Technology","317,387",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",3,11-50,"Isaac Lam, Isabel Lo, Kent Wang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"341,684",,0.7,-0.5,6.3,517,491.23,104.4%,55,84.79%,2.39,-30.42%,42.97%,14.27%,"15,727,853","-3,780,132",-19.38%,17,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,Information Technology
WeTech,https://www.crunchbase.com/organization/wetech-2fc3,"Information Technology, Web Development","320,262",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"344,759",,-0.4,0.2,6.3,310,412.62,-70.08%,32,"1,660.35%",3.23,61.58%,,,"18,104,219","4,616,408",34.23%,22,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Information Technology, Software"
Proxor,https://www.crunchbase.com/organization/proxor,"EdTech, Information Technology","324,166",,,,,,,,,,,,,,,"Quarry Bay, Hong Kong Island, Hong Kong",2,11-50,"Henry Hon, Philip Miller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"348,890",,2.2,0.9,6.2,"1,128","1,040.82",146.31%,115,-86.59%,2.1,-68.44%,25.56%,25.56%,"12,202,489","-365,778",-2.91%,24,,,,,,,,,,,,,,,For Profit,,,,,"Education, Information Technology, Software"
Wise At Work,https://www.crunchbase.com/organization/wise-at-work,"Education, Information Technology","325,041",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",1,1-10,Priyanka Gothi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"349,822",,-0.4,-0.4,6.3,634,401.29,11.54%,346,,6.66,565.98%,33.4%,-30.26%,"10,673,631","-8,413,930",-44.08%,20,,,,,,,,,,,2017-01-01,year,,,For Profit,,,,,"Education, Information Technology"
Shanzhai City,https://www.crunchbase.com/organization/shanzhai-city,"Impact Investing, Information Technology, Social Assistance","328,128",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"353,088",,1,-0.1,6.1,71,92.32,-79.61%,57,-84.51%,2,20.98%,0%,-67.34%,"32,431,670","12,536,514",63.01%,10,,,7,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Financial Services, Government and Military, Information Technology, Lending and Investments"
3DP Technology Limited,https://www.crunchbase.com/organization/3dp-technology-limited,"Information Technology, Manufacturing","328,355",,Less than $1M,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"353,337",,0.3,0,-0.9,,,,,,,,,,,,,2,,,,,,,,,,,2013-09-26,day,,,,,,,,"Information Technology, Manufacturing"
Future Impact Lab,https://www.crunchbase.com/organization/future-impact-lab,Information Technology,"332,355",,,,,,,,,,,,,,,"New Territories, New Territories, Hong Kong",1,,Ernest Lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"357,605",,-0.3,1.8,6.2,,,,,,,,,,,,,5,,,,,,,,,,,2015-01-01,year,,,For Profit,,,,,Information Technology
Remotec Technology,https://www.crunchbase.com/organization/remotec-technology,"Computer, CRM, Information Technology, Manufacturing, Software","333,234",,$1M to $10M,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"358,528",,-0.4,-0.4,-0.6,"41,571","25,809.21",-52.13%,64,710.82%,1.55,24.9%,22.65%,-16.27%,"1,162,054","405,678",53.63%,6,,,,,,,,,,,1988-01-01,year,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Sales and Marketing, Software"
International Blockchain Olympiad,https://www.crunchbase.com/organization/international-blockchain-olympiad,"Blockchain, Information Technology","334,326",,,,,,,,,,,,,,,"Hong Kong, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"359,701",,0.6,3.4,6.1,910,"14,525.78",90.57%,92,-41.77%,2.8,-25.96%,37.18%,18.71%,"11,395,998","-3,914,954",-25.57%,9,,,,,,,,,,,2018-01-01,year,,,For Profit,,,,,Information Technology
Connectie,https://www.crunchbase.com/organization/connectie,"Artificial Intelligence, Information Services, Information Technology, SaaS","339,753",,,,,,,,,,,,,,,"Mong Kok, Kowloon, Hong Kong",1,11-50,Alan Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"365,479",,1.2,-0.4,6.1,57,288.37,-87.92%,,,1,0%,0%,-30.61%,"35,161,211","12,623,781",56.01%,14,,,2,,,,,,,,2015-01-01,year,,,For Profit,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software"
Elpine Technologies Limited,https://www.crunchbase.com/organization/elpine-technologies-limited,"Information Technology, Software","341,490",,,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"367,327",,-0.4,0,0.9,,77.33,,,,,,,,,,,4,,,,,,,,,,,1999-10-18,day,,,,,,,,"Information Technology, Software"
Abiqos,https://www.crunchbase.com/organization/abiqos,"Financial Services, FinTech, Information Technology, Software","342,835",,Less than $1M,,,,,,,,,,,,,"Kowloon City, Kowloon, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"368,733",,3.5,1.8,0.4,,"15,740.24",,,,,,,,,,,45,,,22,,,,,,,,,,,,,,,,,"Financial Services, Information Technology, Software"
A-Max Technology,https://www.crunchbase.com/organization/a-max-technology,"Audio, Information Technology, Wireless","346,292",,,,,,,,,,,,,,,"Tsuen Wan, New Territories, Hong Kong",,1001-5000,,1,60000000,USD,60000000,Early Stage Venture,2005-06-01,60000000,USD,60000000,Series A,60000000,USD,60000000,Series A,60000000,USD,60000000,General Atlantic,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"372,401",,-0.2,-0.4,-0.6,,,,,,,,,,,,,,,,,0,2,,Scientific and electric apparatus and instruments,,,,2003-03-27,day,,,For Profit,,,,,"Hardware, Information Technology, Media and Entertainment, Mobile, Music and Audio"
Skylab Mobile Systems,https://www.crunchbase.com/organization/skylab-mobile-systems,"Information Technology, Mobile","348,558",,$1M to $10M,,,,,,,,,,,,,"Causeway Bay, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"374,794",,0.4,0.4,0.3,"2,150","2,303.36",-4.67%,45,-59.57%,2.22,41.36%,58.48%,23.12%,"7,413,941","-840,896",-10.19%,8,,,4,,,,,,,,2005-01-01,year,,,,,,,,"Information Technology, Mobile"
VSTECS,https://www.crunchbase.com/organization/vstecs,"Computer, Information Technology","349,362",,,,,,,,,,,,,,,"Sheung Wan, Hong Kong Island, Hong Kong",1,,Jialin Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"375,656",,-0.5,-0.6,0,"19,470","14,313.44",0.52%,750,6.57%,7.25,-17.9%,25.69%,2.55%,"1,084,723","110,209",11.31%,6,,,,,,,,,,,,,,,For Profit,,,,,"Consumer Electronics, Hardware, Information Technology"
Horizon Technology,https://www.crunchbase.com/organization/horizon-technology-and-solution-limited,"Consulting, Information Technology, Web Development","351,073",,,,,,,,,,,,,,,"Sha Tin, New Territories, Hong Kong",1,1-10,Fai Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"377,477",,-0.3,-0.1,-0.4,111,32.07,,,,1,,100%,,"31,935,016",,,42,,,,,,,,,,,2013-08-01,month,,,For Profit,,,,,"Information Technology, Software"
PantaRei Design Limited,https://www.crunchbase.com/organization/pantarei-design-limited,"Consulting, Information Technology, Software","351,230",,Less than $1M,,,,,,,,,,,,,"North Point, Hong Kong Island, Hong Kong",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,"377,644",,0.1,1.8,-0.3,48,44.18,-44.44%,34,272.6%,6,200%,,,"31,690,413","29,557",0.09%,19,,,,,,,,,,,2010-07-01,day,,,,,,,,"Information Technology, Software"
Cypress Telecom,https://www.crunchbase.com/organization/cypress-telecom,Information Technology,"352,592",,,,,,,,,,,,,,,"Wan Chai, Hong Kong Island, Hong Kong",,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,1,"379,081",,-0.3,-0.2,-0.1,883,"1,467.73",74.28%,30,-87.24%,2.67,-56.78%,60.83%,32.57%,"11,418,452","-753,215",-6.19%,4,,,,,,,,,,,2003-01-01,year,,,For Profit,,,,,Information Technology
